Episode,Captured,Steps,Reward,CaptureRate,LR
4603,0,7,-17.13,32.0,4.20e-06
4604,0,35,-22.30,31.0,4.18e-06
4605,1,39,215.55,32.0,4.17e-06
4606,0,26,7.55,32.0,4.16e-06
4607,1,68,194.37,33.0,4.15e-06
4608,0,5,-15.60,32.0,4.14e-06
4609,0,32,-6.83,31.0,4.13e-06
4610,0,23,-6.78,31.0,4.12e-06
4611,1,28,216.03,32.0,4.11e-06
4612,0,21,-45.11,31.0,4.10e-06
4613,0,40,68.04,31.0,4.09e-06
4614,0,18,-1.06,31.0,4.08e-06
4615,1,62,252.74,31.0,4.06e-06
4616,0,56,84.89,30.0,4.05e-06
4617,0,13,1.17,30.0,4.04e-06
4618,0,9,-34.56,30.0,4.03e-06
4619,1,69,205.14,31.0,4.02e-06
4620,1,57,224.76,31.0,4.01e-06
4621,1,38,224.02,32.0,4.00e-06
4622,1,46,225.65,33.0,3.99e-06
4623,0,26,28.98,33.0,3.98e-06
4624,0,45,33.57,33.0,3.97e-06
4625,0,21,-16.97,33.0,3.96e-06
4626,0,11,2.10,32.0,3.95e-06
4627,1,48,211.13,33.0,3.94e-06
4628,1,32,216.31,33.0,3.93e-06
4629,0,24,-19.96,33.0,3.92e-06
4630,1,56,232.72,33.0,3.91e-06
4631,0,36,-7.43,33.0,3.89e-06
4632,0,10,-10.47,33.0,3.88e-06
4633,0,27,41.66,33.0,3.87e-06
4634,1,64,211.21,34.0,3.86e-06
4635,0,45,-6.93,34.0,3.85e-06
4636,0,17,10.29,33.0,3.84e-06
4637,1,52,236.38,34.0,3.83e-06
4638,0,17,-49.24,34.0,3.82e-06
4639,1,46,213.06,35.0,3.81e-06
4640,0,13,7.32,34.0,3.80e-06
4641,0,51,59.28,33.0,3.79e-06
4642,0,7,-12.21,33.0,3.78e-06
4643,0,27,50.87,33.0,3.77e-06
4644,0,18,-49.21,33.0,3.76e-06
4645,1,64,240.77,33.0,3.75e-06
4646,1,63,231.52,33.0,3.74e-06
4647,0,36,5.23,33.0,3.73e-06
4648,0,2,-24.64,32.0,3.72e-06
4650,0,22,26.55,32.0,3.71e-06
4652,0,27,31.30,31.0,3.70e-06
4653,1,35,213.57,31.0,3.69e-06
4654,1,64,247.82,32.0,3.68e-06
4655,1,59,240.60,32.0,3.67e-06
4656,0,18,19.72,31.0,3.66e-06
4657,0,2,-27.77,30.0,3.65e-06
4658,0,42,13.31,30.0,3.64e-06
4659,0,15,-44.28,29.0,3.63e-06
4660,0,29,-1.40,29.0,3.62e-06
4661,0,12,-0.04,29.0,3.61e-06
4662,1,41,225.82,30.0,3.60e-06
4663,1,51,195.75,31.0,3.59e-06
4664,0,2,-33.25,30.0,3.58e-06
4665,0,36,66.42,30.0,3.57e-06
4666,0,44,16.90,29.0,3.56e-06
4667,1,32,203.78,30.0,3.55e-06
4668,0,18,20.58,30.0,3.54e-06
4669,0,10,-4.61,30.0,3.53e-06
4670,0,4,-20.35,30.0,3.52e-06
4671,1,52,215.40,31.0,3.51e-06
4672,1,59,220.74,32.0,3.50e-06
4673,0,13,-0.93,31.0,3.49e-06
4674,1,37,246.11,31.0,3.48e-06
4675,1,49,217.97,32.0,3.47e-06
4676,1,68,266.42,33.0,3.46e-06
4677,0,24,16.41,33.0,3.45e-06
4678,1,62,225.22,34.0,3.44e-06
4679,1,39,212.02,35.0,3.43e-06
4680,1,41,201.75,36.0,3.42e-06
4681,1,56,214.04,37.0,3.41e-06
4682,1,65,219.84,38.0,3.40e-06
4683,0,12,-23.24,38.0,3.39e-06
4684,0,31,60.52,38.0,3.38e-06
4685,0,31,-18.79,38.0,3.37e-06
4686,1,30,230.79,38.0,3.37e-06
4687,0,48,8.08,37.0,3.36e-06
4688,1,77,211.79,38.0,3.35e-06
4689,0,13,-0.48,38.0,3.34e-06
4690,1,30,214.80,39.0,3.33e-06
4691,0,4,-30.18,39.0,3.32e-06
4692,0,53,11.56,38.0,3.31e-06
4693,1,71,223.37,39.0,3.30e-06
4694,0,22,-11.11,39.0,3.29e-06
4695,1,49,232.99,39.0,3.28e-06
4696,0,12,-32.52,39.0,3.27e-06
4697,0,21,11.83,39.0,3.26e-06
4698,0,66,29.16,38.0,3.25e-06
4700,1,55,191.68,39.0,3.24e-06
4701,1,40,223.53,40.0,3.23e-06
4702,1,38,205.51,40.0,3.22e-06
4703,1,43,195.94,41.0,3.22e-06
4704,1,35,201.66,42.0,3.21e-06
4705,0,13,-33.83,41.0,3.20e-06
4707,0,69,62.18,40.0,3.19e-06
4708,0,39,-19.18,40.0,3.18e-06
4709,0,14,-3.90,40.0,3.17e-06
4710,1,38,202.01,41.0,3.16e-06
4711,1,68,210.22,41.0,3.15e-06
4712,1,35,228.00,42.0,3.14e-06
4713,0,52,54.48,42.0,3.13e-06
4714,1,42,223.14,43.0,3.12e-06
4715,1,37,196.49,43.0,3.12e-06
4716,1,33,236.97,44.0,3.11e-06
4717,1,61,218.06,45.0,3.10e-06
4718,0,36,-4.62,45.0,3.09e-06
4719,0,34,27.71,44.0,3.08e-06
4720,0,11,-39.65,43.0,3.07e-06
4721,1,43,212.97,43.0,3.06e-06
4722,0,8,-20.08,42.0,3.05e-06
4724,0,4,-24.21,42.0,3.04e-06
4725,0,2,-31.60,42.0,3.04e-06
4726,1,56,237.18,43.0,3.03e-06
4727,1,56,208.29,43.0,3.02e-06
4728,1,32,226.30,43.0,3.01e-06
4729,1,70,253.48,44.0,3.00e-06
4730,1,56,202.59,44.0,2.99e-06
4731,0,10,2.48,44.0,2.98e-06
4732,1,57,201.16,45.0,2.97e-06
4733,1,44,225.25,46.0,2.97e-06
4734,0,9,-1.13,45.0,2.96e-06
4735,0,39,18.56,45.0,2.95e-06
4736,0,11,-8.16,45.0,2.94e-06
4737,1,49,201.40,45.0,2.93e-06
4738,0,3,-26.58,45.0,2.92e-06
4739,1,42,234.46,45.0,2.91e-06
4740,1,77,215.21,46.0,2.91e-06
4741,0,10,-2.46,46.0,2.90e-06
4742,0,7,-13.06,46.0,2.89e-06
4744,1,52,205.25,47.0,2.88e-06
4745,0,2,-27.82,46.0,2.87e-06
4746,1,22,214.63,46.0,2.86e-06
4747,1,50,203.89,47.0,2.85e-06
4748,0,32,27.14,47.0,2.85e-06
4749,1,66,206.76,48.0,2.84e-06
4750,1,47,226.33,49.0,2.83e-06
4751,0,16,-12.07,49.0,2.82e-06
4752,1,24,209.42,50.0,2.81e-06
4753,0,12,16.54,49.0,2.80e-06
4755,1,52,239.48,48.0,2.80e-06
4756,1,26,224.54,49.0,2.79e-06
4757,0,13,-33.45,49.0,2.78e-06
4758,0,36,32.75,49.0,2.77e-06
4759,1,40,216.14,50.0,2.76e-06
4760,1,37,210.98,51.0,2.75e-06
4761,0,36,62.04,51.0,2.75e-06
4762,0,35,-18.34,50.0,2.74e-06
4763,0,33,29.46,49.0,2.73e-06
4764,0,7,-39.69,49.0,2.72e-06
4765,0,2,-24.77,49.0,2.71e-06
4766,0,5,-31.29,49.0,2.71e-06
4767,1,53,214.02,49.0,2.70e-06
4768,1,62,200.72,50.0,2.69e-06
4770,1,47,208.67,51.0,2.68e-06
4771,0,57,73.43,50.0,2.67e-06
4772,1,28,208.67,50.0,2.67e-06
4773,0,10,4.43,50.0,2.66e-06
4774,0,5,-12.97,49.0,2.65e-06
4775,1,73,216.31,49.0,2.64e-06
4776,1,59,207.11,49.0,2.63e-06
4777,0,19,-0.60,49.0,2.63e-06
4778,1,46,235.86,49.0,2.62e-06
4779,0,42,-14.98,48.0,2.61e-06
4780,0,23,2.88,47.0,2.60e-06
4781,0,12,15.55,46.0,2.59e-06
4782,1,30,196.26,46.0,2.59e-06
4783,1,65,226.82,47.0,2.58e-06
4784,0,25,-9.43,47.0,2.57e-06
4785,1,25,217.29,48.0,2.56e-06
4786,0,5,-32.79,47.0,2.56e-06
4789,0,11,-3.00,46.0,2.55e-06
4791,0,6,-19.91,45.0,2.54e-06
4792,0,27,39.13,45.0,2.53e-06
4793,0,9,7.71,44.0,2.52e-06
4794,1,42,249.31,45.0,2.52e-06
4795,0,5,-36.54,44.0,2.51e-06
4796,1,41,203.67,45.0,2.50e-06
4797,0,25,48.06,45.0,2.49e-06
4798,0,5,-40.30,45.0,2.49e-06
4799,1,32,231.49,46.0,2.48e-06
4800,1,70,222.69,46.0,2.47e-06
4801,0,2,-25.98,45.0,2.46e-06
4802,0,12,-33.72,44.0,2.46e-06
4803,0,29,41.65,43.0,2.45e-06
4804,0,5,-34.10,42.0,2.44e-06
4805,1,33,252.68,43.0,2.43e-06
4806,0,13,-2.44,43.0,2.43e-06
4807,1,25,212.40,44.0,2.42e-06
4808,1,30,227.48,45.0,2.41e-06
4809,1,49,208.04,46.0,2.40e-06
4810,0,31,36.99,45.0,2.40e-06
4811,0,26,60.88,44.0,2.39e-06
4812,1,60,224.18,44.0,2.38e-06
4813,0,11,-23.24,44.0,2.37e-06
4814,1,49,217.07,44.0,2.37e-06
4815,1,63,231.09,44.0,2.36e-06
4816,1,65,229.28,44.0,2.35e-06
4817,1,41,217.17,44.0,2.35e-06
4818,0,2,-33.57,44.0,2.34e-06
4819,0,11,-11.90,44.0,2.33e-06
4820,1,27,206.21,45.0,2.32e-06
4821,0,46,-5.18,44.0,2.32e-06
4822,0,14,-15.36,44.0,2.31e-06
4824,0,10,15.55,44.0,2.30e-06
4825,0,24,-48.06,44.0,2.30e-06
4826,1,46,197.92,44.0,2.29e-06
4828,0,63,44.15,42.0,2.28e-06
4829,1,68,274.87,42.0,2.27e-06
4830,1,40,239.53,42.0,2.27e-06
4831,0,11,5.66,42.0,2.26e-06
4832,0,3,-23.42,41.0,2.25e-06
4833,0,18,-12.14,40.0,2.25e-06
4834,0,9,-13.63,40.0,2.24e-06
4835,1,68,151.22,41.0,2.23e-06
4836,1,37,217.81,42.0,2.23e-06
4837,0,15,27.90,41.0,2.22e-06
4838,0,6,-21.81,41.0,2.21e-06
4839,0,32,-7.68,40.0,2.21e-06
4840,0,28,46.58,39.0,2.20e-06
4841,0,6,-13.94,39.0,2.19e-06
4842,0,45,-20.77,39.0,2.19e-06
4843,0,19,14.90,39.0,2.18e-06
4844,1,56,201.88,39.0,2.17e-06
4845,1,52,228.12,40.0,2.17e-06
4846,0,20,7.45,39.0,2.16e-06
4847,0,21,-8.76,38.0,2.15e-06
4848,0,9,0.46,38.0,2.15e-06
4849,0,10,-17.90,37.0,2.14e-06
4850,0,9,-21.94,36.0,2.13e-06
4851,1,41,218.51,37.0,2.13e-06
4852,0,18,-7.47,36.0,2.12e-06
4853,0,51,83.89,36.0,2.11e-06
4854,0,2,-29.85,36.0,2.11e-06
4855,0,5,-48.94,35.0,2.10e-06
4856,0,18,-11.14,34.0,2.09e-06
4857,1,49,218.59,35.0,2.09e-06
4858,0,10,-29.98,35.0,2.08e-06
4859,0,7,-18.72,34.0,2.07e-06
4860,0,30,-0.53,33.0,2.07e-06
4861,1,25,227.80,34.0,2.06e-06
4862,1,53,263.16,35.0,2.05e-06
4863,1,46,220.21,36.0,2.05e-06
4864,0,26,-37.97,36.0,2.04e-06
4865,1,38,232.55,37.0,2.03e-06
4866,1,69,222.42,38.0,2.03e-06
4867,0,31,5.05,37.0,2.02e-06
4868,1,37,217.57,37.0,2.02e-06
4869,0,40,49.46,37.0,2.01e-06
4870,0,24,-10.41,36.0,2.00e-06
4871,0,8,-21.40,36.0,2.00e-06
4872,0,26,-21.15,35.0,1.99e-06
4873,0,12,-23.10,35.0,1.98e-06
4874,0,5,-34.85,35.0,1.98e-06
4875,1,48,221.94,35.0,1.97e-06
4876,1,58,209.53,35.0,1.97e-06
4877,0,23,23.64,35.0,1.96e-06
4878,1,40,224.51,35.0,1.95e-06
4879,1,35,227.70,36.0,1.95e-06
4880,0,10,-9.15,36.0,1.94e-06
4881,0,27,18.90,36.0,1.94e-06
4882,0,14,-9.54,35.0,1.93e-06
4883,1,52,225.13,35.0,1.92e-06
4884,0,12,-22.82,35.0,1.92e-06
4885,1,70,211.54,35.0,1.91e-06
4886,0,12,0.88,35.0,1.91e-06
4887,1,49,265.66,36.0,1.90e-06
4888,0,28,32.73,36.0,1.89e-06
4889,0,19,9.78,36.0,1.89e-06
4890,0,17,-13.58,36.0,1.88e-06
4891,0,26,-33.42,36.0,1.88e-06
4892,0,30,17.69,36.0,1.87e-06
4893,0,4,-29.66,36.0,1.87e-06
4894,0,23,-26.13,35.0,1.86e-06
4895,0,11,12.28,35.0,1.85e-06
4896,1,67,211.01,35.0,1.85e-06
4897,1,33,226.95,36.0,1.84e-06
4898,1,42,226.49,37.0,1.84e-06
4899,0,7,-31.94,36.0,1.83e-06
4900,1,62,250.35,36.0,1.83e-06
4901,0,2,-33.16,36.0,1.82e-06
4902,0,19,12.03,36.0,1.81e-06
4903,0,8,-30.46,36.0,1.81e-06
4904,0,34,3.74,36.0,1.80e-06
4905,1,64,203.20,36.0,1.80e-06
4906,1,56,191.18,37.0,1.79e-06
4907,0,37,51.06,36.0,1.79e-06
4909,0,27,16.41,34.0,1.78e-06
4910,1,36,225.44,35.0,1.77e-06
4911,0,38,5.34,35.0,1.77e-06
4912,0,2,-34.74,34.0,1.76e-06
4913,0,54,32.45,34.0,1.76e-06
4914,1,82,221.93,34.0,1.75e-06
4915,0,3,-33.99,33.0,1.75e-06
4916,0,14,9.68,32.0,1.74e-06
4917,0,22,44.28,31.0,1.74e-06
4918,0,7,-16.00,31.0,1.73e-06
4919,0,14,15.59,31.0,1.73e-06
4920,0,38,4.70,30.0,1.72e-06
4921,1,57,221.47,31.0,1.72e-06
4922,1,34,208.76,32.0,1.71e-06
4924,1,49,228.35,33.0,1.71e-06
4925,1,37,196.14,34.0,1.70e-06
4926,0,10,-8.87,33.0,1.69e-06
4927,1,47,221.30,34.0,1.69e-06
4928,0,5,-11.79,34.0,1.68e-06
4929,1,42,214.27,34.0,1.68e-06
4930,1,59,224.43,34.0,1.67e-06
4931,1,62,203.48,35.0,1.67e-06
4932,1,65,228.16,36.0,1.66e-06
4933,1,75,211.10,37.0,1.66e-06
4934,1,26,222.84,38.0,1.65e-06
4935,0,26,44.92,37.0,1.65e-06
4936,0,28,24.42,36.0,1.64e-06
4937,1,45,213.51,37.0,1.64e-06
4938,0,6,-9.80,37.0,1.63e-06
4940,1,34,190.22,38.0,1.63e-06
4941,0,10,-25.25,38.0,1.62e-06
4942,0,21,34.14,38.0,1.62e-06
4943,0,3,-31.89,38.0,1.61e-06
4944,0,4,-18.90,37.0,1.61e-06
4945,1,51,223.53,37.0,1.60e-06
4946,0,24,-12.97,37.0,1.60e-06
4947,0,52,32.70,37.0,1.59e-06
4948,0,18,-10.50,37.0,1.59e-06
4949,0,10,-1.63,37.0,1.59e-06
4950,0,20,35.59,37.0,1.58e-06
4951,1,36,226.80,37.0,1.58e-06
4952,0,36,-15.98,37.0,1.57e-06
4955,0,10,-10.62,37.0,1.57e-06
4956,1,54,194.19,38.0,1.56e-06
4957,1,52,222.67,38.0,1.56e-06
4958,0,11,4.64,38.0,1.55e-06
4959,0,25,20.98,38.0,1.55e-06
4960,1,54,239.70,39.0,1.54e-06
4961,0,3,-29.47,38.0,1.54e-06
4962,1,31,234.99,38.0,1.53e-06
4963,0,26,-9.66,37.0,1.53e-06
4964,0,9,-20.35,37.0,1.52e-06
4965,0,30,5.06,36.0,1.52e-06
4966,0,13,1.02,35.0,1.52e-06
4967,0,2,-25.20,35.0,1.51e-06
4968,0,4,-26.67,34.0,1.51e-06
4969,1,48,210.30,35.0,1.50e-06
4970,0,40,30.36,35.0,1.50e-06
4971,0,46,-12.62,35.0,1.49e-06
4972,1,67,199.56,36.0,1.49e-06
4974,1,57,216.63,37.0,1.49e-06
4975,0,20,7.21,36.0,1.48e-06
4976,0,20,-2.92,35.0,1.48e-06
4977,0,21,-6.55,35.0,1.47e-06
4978,0,21,35.72,34.0,1.47e-06
4979,0,36,37.57,33.0,1.46e-06
4980,0,16,27.11,33.0,1.46e-06
4981,0,15,14.29,33.0,1.46e-06
4982,0,32,-16.66,33.0,1.45e-06
4983,1,43,202.03,33.0,1.45e-06
4984,0,3,-34.47,33.0,1.44e-06
4985,0,18,28.44,32.0,1.44e-06
4986,0,9,-12.13,32.0,1.43e-06
4987,0,15,25.53,31.0,1.43e-06
4990,1,83,207.87,32.0,1.43e-06
4991,1,40,232.68,33.0,1.42e-06
4992,1,75,220.10,34.0,1.42e-06
4993,1,53,229.32,35.0,1.41e-06
4994,0,33,1.89,35.0,1.41e-06
4995,0,51,12.87,35.0,1.41e-06
4996,0,16,14.17,34.0,1.40e-06
4997,1,39,214.48,34.0,1.40e-06
4998,1,26,198.55,34.0,1.39e-06
4999,0,19,-9.60,34.0,1.39e-06
5000,1,34,239.16,34.0,1.39e-06
